id,url,header,address,amenities,crawler,crawled_at,Quarto,Banheiro,Garagem,condominio,preço,area_limpo,Piscina para adulto,Cabeamento estruturado,Interfone,Churrasqueira na varanda,Segurança 24h,Sala de jantar,Aquecimento,Closet,Conexão à internet,Vista para a montanha,Vista exterior,Mais de um andar,Estacionamento,Depósito,Lavabo,Academia,Bicicletário,Estacionamento para visitantes,Salão de jogos,Piso de madeira,Perto de vias de acesso,Próximo a escola,Sala grande,Espaço teen,Condomínio fechado,Piscina,Espaço verde / Parque,Copa,Espaço gourmet,Andar inteiro,Armário na cozinha,Quadra de tênis,Próximo a hospitais,Ar-condicionado,Próximo a shopping,Cozinha,Drywall,Área de lazer,Gesso - Sanca - Teto Rebaixado,Sala de massagem,Móvel planejado,Portaria 24h,Escritório,Muro e grade,Quintal,Fogão,Câmera de segurança,Ambientes integrados,Janela grande,Quadra poliesportiva,Gás Encanado,Área de serviço,Box blindex,Varanda,Acesso para deficientes,TV a cabo,Sauna,Sistema de alarme,Recepção,Circuito de segurança,Portão eletrônico,Playground,Vigia,Salão de festas,Armário embutido,Próximo a transporte público,Janela de alumínio,Spa,Isolamento térmico,Cozinha americana,Churrasqueira,Mobiliado,Cozinha grande,Lavanderia,Muro de vidro,Vista para o mar,Elevador,Varanda gourmet,Gerador elétrico,Aceita animais,Despensa,Jardim
2513808391,https://www.vivareal.com.br/imovel/kitnet-1-quartos-copacabana-zona-sul-rio-de-janeiro-25m2-aluguel-RS750-id-2513808391/,"Kitnet/Conjugado com Quarto para Aluguel, 25m²","Rua Barata Ribeiro, 270 - Copacabana, Rio de Janeiro - RJ",,copacabana,2021-03-24 13:48:00,1,1,0,,750,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513223329,https://www.vivareal.com.br/imovel/apartamento-2-quartos-copacabana-zona-sul-rio-de-janeiro-75m2-aluguel-RS2600-id-2513223329/,"Apartamento com 2 Quartos para Aluguel, 75m²","Rua Barata Ribeiro, 0 - Copacabana, Rio de Janeiro - RJ","Ar-condicionado, Elevador, Playground, Aceita animais",copacabana,2021-03-24 13:48:00,2,2,0,710.0,2600,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2508847706,https://www.vivareal.com.br/imovel/sala-comercial-copacabana-zona-sul-rio-de-janeiro-com-garagem-68m2-aluguel-RS1000-id-2508847706/,"Sala/Conjunto para Aluguel, 68m²","Avenida Princesa Isabel, 150 - Copacabana, Rio de Janeiro - RJ",,copacabana,2021-03-24 13:48:00,0,1,0,,1000,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513553390,https://www.vivareal.com.br/imovel/apartamento-2-quartos-copacabana-zona-sul-rio-de-janeiro-54m2-venda-RS600000-id-2513553390/,Apartamento com 2 Quartos à Venda/Aluguel 54m²,"Rua Belfort Roxo - Copacabana, Rio de Janeiro - RJ","Mobiliado, Churrasqueira, Elevador, Academia, Área de serviço",copacabana,2021-03-24 13:48:00,2,2,0,650.0,2000,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2498951891,https://www.vivareal.com.br/imovel/sala-comercial-copacabana-zona-sul-rio-de-janeiro-com-garagem-220m2-aluguel-RS10000-id-2498951891/,"Sala/Conjunto para Aluguel, 220m²","Avenida Nossa Senhora de Copacabana, 1008 - Copacabana, Rio de Janeiro - RJ","Ar-condicionado, Elevador, Vigia",copacabana,2021-03-24 13:48:00,0,3,0,,10000,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2513577524,https://www.vivareal.com.br/imovel/apartamento-1-quartos-copacabana-zona-sul-rio-de-janeiro-40m2-aluguel-RS1900-id-2513577524/,"Apartamento com Quarto para Aluguel, 40m²","Avenida Nossa Senhora de Copacabana, 750 - Copacabana, Rio de Janeiro - RJ","Mobiliado, Ar-condicionado, Elevador, Condomínio fechado, Área de serviço",copacabana,2021-03-24 13:48:00,1,1,0,530.0,1900,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2501389658,https://www.vivareal.com.br/imovel/apartamento-4-quartos-copacabana-zona-sul-rio-de-janeiro-com-garagem-500m2-aluguel-RS14300-id-2501389658/,"Apartamento com 4 Quartos para Aluguel, 500m²","Avenida Atlântica - Copacabana, Rio de Janeiro - RJ","Piscina, Churrasqueira, Elevador, Varanda gourmet",copacabana,2021-03-24 13:48:00,4,4,0,3900.0,14300,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
2512998284,https://www.vivareal.com.br/imovel/apartamento-3-quartos-copacabana-zona-sul-rio-de-janeiro-142m2-aluguel-RS2900-id-2512998284/,"Apartamento com 3 Quartos para Aluguel, 142m²","Rua Figueiredo Magalhães - Copacabana, Rio de Janeiro - RJ","Mobiliado, Ar-condicionado, Elevador, Área de serviço, Aceita animais",copacabana,2021-03-24 13:48:00,3,2,0,1000.0,2900,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2504791878,https://www.vivareal.com.br/imovel/imovel-comercial-5-quartos-copacabana-zona-sul-rio-de-janeiro-165m2-aluguel-RS11000-id-2504791878/,"Imóvel comercial com 5 Quartos para Aluguel, 165m²","Avenida Nossa Senhora de Copacabana, 374 - Copacabana, Rio de Janeiro - RJ","Ar-condicionado, Escritório, Lavanderia",copacabana,2021-03-24 13:48:00,5,3,0,1697.0,11000,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2510579093,https://www.vivareal.com.br/imovel/ponto-comercial-copacabana-zona-sul-rio-de-janeiro-com-garagem-29m2-venda-RS289000-id-2510579093/,Ponto comercial/Loja/Box à Venda/Aluguel 29m²,"Avenida Nossa Senhora de Copacabana, 195 - Copacabana, Rio de Janeiro - RJ","Elevador, Condomínio fechado, Circuito de segurança, Recepção, Vigia",copacabana,2021-03-24 13:48:00,0,1,0,,1500,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2510150081,https://www.vivareal.com.br/imovel/apartamento-3-quartos-copacabana-zona-sul-rio-de-janeiro-100m2-aluguel-RS2700-id-2510150081/,"Apartamento com 3 Quartos para Aluguel, 100m²","Avenida Nossa Senhora de Copacabana, 851 - Copacabana, Rio de Janeiro - RJ",Próximo a escola,copacabana,2021-03-24 13:49:00,3,2,0,1130.0,2700,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2461168001,https://www.vivareal.com.br/imovel/apartamento-1-quartos-copacabana-zona-sul-rio-de-janeiro-37m2-aluguel-RS1300-id-2461168001/,"Apartamento com Quarto para Aluguel, 37m²","Rua Francisco Sá, 35 - Copacabana, Rio de Janeiro - RJ",Elevador,copacabana,2021-03-24 13:49:00,1,2,0,530.0,1300,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2496301873,https://www.vivareal.com.br/imovel/apartamento-1-quartos-copacabana-zona-sul-rio-de-janeiro-com-garagem-39m2-aluguel-RS1500-id-2496301873/,"Apartamento com Quarto para Aluguel, 39m²","Rua Souza Lima, 363 - Copacabana, Rio de Janeiro - RJ",Elevador,copacabana,2021-03-24 13:49:00,1,1,0,500.0,1500,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2505148042,https://www.vivareal.com.br/imovel/apartamento-2-quartos-copacabana-zona-sul-rio-de-janeiro-com-garagem-89m2-aluguel-RS3300-id-2505148042/,"Apartamento com 2 Quartos para Aluguel, 89m²","Copacabana, Rio de Janeiro - RJ","Elevador, Garagem, Área de serviço, Cozinha",copacabana,2021-03-24 13:49:00,2,3,1,1550.0,3300,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2509871481,https://www.vivareal.com.br/imovel/apartamento-3-quartos-copacabana-zona-sul-rio-de-janeiro-com-garagem-148m2-venda-RS1500000-id-2509871481/,Apartamento com 3 Quartos para Venda/Aluguel 148m²,"Copacabana, Rio de Janeiro - RJ","Varanda, Ar-condicionado, Elevador, Área de serviço, Cozinha",copacabana,2021-03-24 13:49:00,3,2,0,1890.0,5000,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2509239458,https://www.vivareal.com.br/imovel/kitnet-1-quartos-copacabana-zona-sul-rio-de-janeiro-40m2-aluguel-RS3990-id-2509239458/,"Kitnet/Conjugado com Quarto para Aluguel, 40m²","Avenida Nossa Senhora de Copacabana - Copacabana, Rio de Janeiro - RJ","Mobiliado, Interfone",copacabana,2021-03-24 13:49:00,1,1,0,,3990,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2509691773,https://www.vivareal.com.br/imovel/apartamento-3-quartos-copacabana-zona-sul-rio-de-janeiro-75m2-aluguel-RS2400-id-2509691773/,"Apartamento com 3 Quartos para Aluguel, 75m²","Rua Ministro Viveiros de Castro - Copacabana, Rio de Janeiro - RJ","Elevador, Condomínio fechado",copacabana,2021-03-24 13:49:00,3,2,0,900.0,2400,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2513152773,https://www.vivareal.com.br/imovel/apartamento-3-quartos-copacabana-zona-sul-rio-de-janeiro-com-garagem-115m2-aluguel-RS3800-id-2513152773/,"Apartamento com 3 Quartos para Aluguel, 115m²","Rua Domingos Ferreira - Copacabana, Rio de Janeiro - RJ","Elevador, Condomínio fechado, Circuito de segurança",copacabana,2021-03-24 13:49:00,3,3,0,1300.0,3800,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2510580619,https://www.vivareal.com.br/imovel/ponto-comercial-copacabana-zona-sul-rio-de-janeiro-com-garagem-116m2-venda-RS1160000-id-2510580619/,Ponto comercial/Loja/Box à Venda/Aluguel 116m²,"Avenida Nossa Senhora de Copacabana, 195 - Copacabana, Rio de Janeiro - RJ","Elevador, Condomínio fechado, Ar-condicionado, Circuito de segurança, Vigia",copacabana,2021-03-24 13:49:00,0,4,0,,6000,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2510068774,https://www.vivareal.com.br/imovel/sala-comercial-copacabana-zona-sul-rio-de-janeiro-191m2-venda-RS1800000-id-2510068774/,Sala/Conjunto para Venda/Aluguel 191m²,"Avenida Nossa Senhora de Copacabana, 647 - Copacabana, Rio de Janeiro - RJ",,copacabana,2021-03-24 13:49:00,0,2,0,,8000,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512316484,https://www.vivareal.com.br/imovel/apartamento-1-quartos-copacabana-zona-sul-rio-de-janeiro-40m2-aluguel-RS1700-id-2512316484/,"Apartamento com Quarto para Aluguel, 40m²","Avenida Nossa Senhora de Copacabana - Copacabana, Rio de Janeiro - RJ","Elevador, Condomínio fechado, Aceita animais, Interfone, Circuito de segurança",copacabana,2021-03-24 13:49:00,1,1,0,520.0,1700,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2508969891,https://www.vivareal.com.br/imovel/apartamento-2-quartos-copacabana-zona-sul-rio-de-janeiro-73m2-aluguel-RS2300-id-2508969891/,"Apartamento com 2 Quartos para Aluguel, 73m²","Rua Fernando Mendes, 28 - Copacabana, Rio de Janeiro - RJ","Elevador, Área de serviço, Interfone, Circuito de segurança, Vigia",copacabana,2021-03-24 13:49:00,2,1,0,900.0,2300,73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2499021382,https://www.vivareal.com.br/imovel/apartamento-2-quartos-copacabana-zona-sul-rio-de-janeiro-70m2-aluguel-RS2300-id-2499021382/,"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Silva Castro - Copacabana, Rio de Janeiro - RJ",Área de serviço,copacabana,2021-03-24 13:49:00,2,2,0,850.0,2300,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513551516,https://www.vivareal.com.br/imovel/apartamento-1-quartos-copacabana-zona-sul-rio-de-janeiro-30m2-venda-RS400000-id-2513551516/,Apartamento com Quarto à Venda/Aluguel 30m²,"Rua Ministro Viveiros de Castro - Copacabana, Rio de Janeiro - RJ","Mobiliado, Elevador, Ar-condicionado, Jardim, Circuito de segurança",copacabana,2021-03-24 13:49:00,1,1,0,370.0,1600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2488814175,https://www.vivareal.com.br/imovel/apartamento-2-quartos-copacabana-zona-sul-rio-de-janeiro-com-garagem-60m2-aluguel-RS2700-id-2488814175/,"Apartamento com 2 Quartos para Aluguel, 60m²","Rua Hilário de Gouveia, 95 - Copacabana, Rio de Janeiro - RJ","Elevador, Condomínio fechado",copacabana,2021-03-24 13:49:00,2,2,0,800.0,2700,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2505664314,https://www.vivareal.com.br/imovel/cobertura-3-quartos-copacabana-zona-sul-rio-de-janeiro-com-garagem-150m2-aluguel-RS9000-id-2505664314/,"Cobertura com 3 Quartos para Aluguel, 150m²","Rua Pompeu Loureiro, 9 - Copacabana, Rio de Janeiro - RJ",,copacabana,2021-03-24 13:49:00,3,3,0,1065.0,9000,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2514598674,https://www.vivareal.com.br/imovel/apartamento-3-quartos-copacabana-zona-sul-rio-de-janeiro-80m2-aluguel-RS3999-id-2514598674/,"Apartamento com 3 Quartos para Aluguel, 80m²","Avenida Nossa Senhora de Copacabana, 967 - Copacabana, Rio de Janeiro - RJ","Mobiliado, Ar-condicionado, Elevador, Portaria 24h, Portão eletrônico",copacabana,2021-03-24 13:49:00,3,3,0,,3999,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2505724981,https://www.vivareal.com.br/imovel/ponto-comercial-copacabana-zona-sul-rio-de-janeiro-100m2-aluguel-RS6500-id-2505724981/,"Ponto comercial/Loja/Box para Aluguel, 100m²","Rua Barata Ribeiro, 266 - Copacabana, Rio de Janeiro - RJ",,copacabana,2021-03-24 13:49:00,0,2,0,,6500,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2509680004,https://www.vivareal.com.br/imovel/ponto-comercial-copacabana-zona-sul-rio-de-janeiro-73m2-aluguel-RS14000-id-2509680004/,"Ponto comercial/Loja/Box para Aluguel, 73m²","Avenida Nossa Senhora de Copacabana, 985 - Copacabana, Rio de Janeiro - RJ","Próximo a escola, Próximo a hospitais, Próximo a shopping",copacabana,2021-03-24 13:49:00,0,2,0,,14000,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2507975780,https://www.vivareal.com.br/imovel/kitnet-1-quartos-copacabana-zona-sul-rio-de-janeiro-15m2-aluguel-RS990-id-2507975780/,"Apartamento com Quarto para Aluguel, 15m²","Escada Santa Clara - Copacabana, Rio de Janeiro - RJ","Elevador, Cozinha, Interfone",copacabana,2021-03-24 13:49:00,1,1,0,423.0,990,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2510695738,https://www.vivareal.com.br/imovel/apartamento-2-quartos-copacabana-zona-sul-rio-de-janeiro-com-garagem-120m2-aluguel-RS3990-id-2510695738/,"Apartamento com 2 Quartos para Aluguel, 120m²","Rua Décio Vilares - Copacabana, Rio de Janeiro - RJ","Varanda, Ar-condicionado, Elevador, Área de serviço, Playground",copacabana,2021-03-24 13:49:00,2,4,0,1433.0,3990,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2501862262,https://www.vivareal.com.br/imovel/sala-comercial-copacabana-zona-sul-rio-de-janeiro-47m2-aluguel-RS1100-id-2501862262/,"Sala/Conjunto para Aluguel, 47m²","Avenida Nossa Senhora de Copacabana, 1017 - Copacabana, Rio de Janeiro - RJ","Elevador, Interfone, Sistema de alarme, Circuito de segurança, Recepção",copacabana,2021-03-24 13:49:00,0,1,0,,1100,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2512332605,https://www.vivareal.com.br/imovel/kitnet-1-quartos-copacabana-zona-sul-rio-de-janeiro-38m2-aluguel-RS2000-id-2512332605/,"Kitnet/Conjugado com Quarto para Aluguel, 38m²","Rua Paula Freitas - Copacabana, Rio de Janeiro - RJ","Mobiliado, Elevador, Interfone",copacabana,2021-03-24 13:49:00,1,1,0,,2000,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2512500821,https://www.vivareal.com.br/imovel/flat-1-quartos-copacabana-zona-sul-rio-de-janeiro-com-garagem-64m2-aluguel-RS4500-id-2512500821/,"Flat com Quarto para Aluguel, 64m²","Copacabana, Rio de Janeiro - RJ",,copacabana,2021-03-24 13:49:00,1,1,0,,4500,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2499530266,https://www.vivareal.com.br/imovel/apartamento-2-quartos-copacabana-zona-sul-rio-de-janeiro-85m2-aluguel-RS2200-id-2499530266/,"Apartamento com 2 Quartos para Aluguel, 85m²","Rua Paula Freitas - Copacabana, Rio de Janeiro - RJ",,copacabana,2021-03-24 13:49:00,2,1,0,1130.0,2200,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2510327291,https://www.vivareal.com.br/imovel/apartamento-2-quartos-copacabana-zona-sul-rio-de-janeiro-74m2-aluguel-RS2100-id-2510327291/,"Apartamento com 2 Quartos para Aluguel, 74m²","Rua Ministro Alfredo Valadão, 77 - Copacabana, Rio de Janeiro - RJ","Elevador, Condomínio fechado, Área de serviço, Aceita animais, Interfone",copacabana,2021-03-24 13:49:00,2,2,0,880.0,2100,74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2502197023,https://www.vivareal.com.br/imovel/apartamento-3-quartos-copacabana-zona-sul-rio-de-janeiro-130m2-aluguel-RS2800-id-2502197023/,"Apartamento com 3 Quartos para Aluguel, 130m²","Rua Aires Saldanha, 41 - Copacabana, Rio de Janeiro - RJ","Elevador, Condomínio fechado",copacabana,2021-03-24 13:49:00,3,2,0,1300.0,2800,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
