id,url,header,address,area,rooms,bathrooms,garages,amenities,price,condo,crawler,crawled_at
2509000582,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cachambi-zona-norte-rio-de-janeiro-62m2-aluguel-RS1200-id-2509000582/,"Apartamento com 3 Quartos para Aluguel, 62m²","Rua Velinda Maurício da Fonseca, 126 - Cachambi, Rio de Janeiro - RJ",62,3 Quartos,1 Banheiro,-- Vaga,"Condomínio fechado
Área de serviço
Aceita animais
Conexão à internet
Interfone",R$ 1.200 /mês,R$ 100,Cachambi,2021-04-04 14:29
2513231364,https://www.vivareal.com.br/imovel/apartamento-1-quartos-cachambi-zona-norte-rio-de-janeiro-com-garagem-45m2-aluguel-RS650-id-2513231364/,"Apartamento com Quarto para Aluguel, 45m²","Rua Capitão Jesus, 123 - Cachambi, Rio de Janeiro - RJ",45,1 Quarto,1 Banheiro,1 Vaga,"Churrasqueira
Elevador
Condomínio fechado
Área de serviço
Playground",R$ 650 /mês,R$ 545,Cachambi,2021-04-04 14:29
2447325710,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-53m2-aluguel-RS900-id-2447325710/,"Apartamento com 2 Quartos para Aluguel, 53m²","Rua Cachambi - Cachambi, Rio de Janeiro - RJ",53,2 Quartos,2 Banheiros,-- Vaga,Varanda,R$ 900 /mês,R$ 500,Cachambi,2021-04-04 14:29
2481804832,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-88m2-aluguel-RS1180-id-2481804832/,"Apartamento com 2 Quartos para Aluguel, 88m²","Rua Basílio de Brito - Cachambi, Rio de Janeiro - RJ",88,2 Quartos,1 Banheiro,-- Vaga,,R$ 1.180 /mês,,Cachambi,2021-04-04 14:29
2459180455,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-com-garagem-70m2-aluguel-RS980-id-2459180455/,"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Chaves Pinheiro - Cachambi, Rio de Janeiro - RJ",70,2 Quartos,1 Banheiro,1 Vaga,"Elevador
Área de serviço
Circuito de segurança",R$ 980 /mês,R$ 637,Cachambi,2021-04-04 14:29
2505060142,https://www.vivareal.com.br/imovel/apartamento-1-quartos-cachambi-zona-norte-rio-de-janeiro-com-garagem-60m2-aluguel-RS800-id-2505060142/,"Apartamento com Quarto para Aluguel, 60m²","Rua Americana, 62 - Cachambi, Rio de Janeiro - RJ",60,1 Quarto,1 Banheiro,6 Vagas,Condomínio fechado,R$ 800 /mês,R$ 252,Cachambi,2021-04-04 14:29
2469121579,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cachambi-zona-norte-rio-de-janeiro-com-garagem-85m2-aluguel-RS1350-id-2469121579/,"Apartamento com 3 Quartos para Aluguel, 85m²","Rua Hermínia - Cachambi, Rio de Janeiro - RJ",85,3 Quartos,1 Banheiro,1 Vaga,"Ar-condicionado
Salão de festas
Armário embutido
Armário na cozinha
Cozinha grande",R$ 1.350 /mês,R$ 720,Cachambi,2021-04-04 14:29
2511880036,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-com-garagem-45m2-aluguel-RS850-id-2511880036/,"Apartamento com 2 Quartos para Aluguel, 45m²","Rua Cristóvão Colombo - Cachambi, Rio de Janeiro - RJ",45,2 Quartos,1 Banheiro,1 Vaga,Churrasqueira,R$ 850 /mês,R$ 381,Cachambi,2021-04-04 14:29
2469597782,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-com-garagem-62m2-aluguel-RS800-id-2469597782/,"Apartamento com 2 Quartos para Aluguel, 62m²","Rua São Joaquim - Cachambi, Rio de Janeiro - RJ",62,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Academia
Churrasqueira
Elevador
Condomínio fechado",R$ 800 /mês,R$ 750,Cachambi,2021-04-04 14:29
2463018005,https://www.vivareal.com.br/imovel/apartamento-1-quartos-cachambi-zona-norte-rio-de-janeiro-com-garagem-48m2-aluguel-RS800-id-2463018005/,"Apartamento com Quarto para Aluguel, 48m²","Rua Capitão Resende - Cachambi, Rio de Janeiro - RJ",48,1 Quarto,1 Banheiro,1 Vaga,"Condomínio fechado
Área de serviço
Depósito",R$ 800 /mês,R$ 180,Cachambi,2021-04-04 14:29
2513898707,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-com-garagem-70m2-aluguel-RS1000-id-2513898707/,"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Americana, 52 - Cachambi, Rio de Janeiro - RJ",70,2 Quartos,1 Banheiro,1 Vaga,,R$ 1.000 /mês,R$ 252,Cachambi,2021-04-04 14:29
2513933380,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cachambi-zona-norte-rio-de-janeiro-54m2-aluguel-RS1000-id-2513933380/,"Apartamento com 3 Quartos para Aluguel, 54m²","Rua Ferreira de Andrade - Cachambi, Rio de Janeiro - RJ",54,3 Quartos,1 Banheiro,-- Vaga,Área de serviço,R$ 1.000 /mês,R$ 394,Cachambi,2021-04-04 14:29
2513449275,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-com-garagem-69m2-aluguel-RS1300-id-2513449275/,"Apartamento com 2 Quartos para Aluguel, 69m²","Rua Tenente Franca - Cachambi, Rio de Janeiro - RJ",69,2 Quartos,1 Banheiro,1 Vaga,"Elevador
Playground
Salão de festas
Interfone",R$ 1.300 /mês,R$ 525,Cachambi,2021-04-04 14:29
2512681889,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-com-garagem-60m2-aluguel-RS1200-id-2512681889/,"Apartamento com 2 Quartos para Aluguel, 60m²","Rua São Gabriel - Cachambi, Rio de Janeiro - RJ",60,2 Quartos,1 Banheiro,1 Vaga,"Elevador
Interfone",R$ 1.200 /mês,R$ 322,Cachambi,2021-04-04 14:29
2515619113,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-com-garagem-60m2-aluguel-RS1200-id-2515619113/,"Apartamento com 2 Quartos para Aluguel, 60m²","Rua Miguel Fernandes - Cachambi, Rio de Janeiro - RJ",60,2 Quartos,1 Banheiro,1 Vaga,"Salão de festas
Interfone",R$ 1.200 /mês,,Cachambi,2021-04-04 14:29
2512044950,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-com-garagem-69m2-aluguel-RS1900-id-2512044950/,"Apartamento com 2 Quartos para Aluguel, 69m²","Rua Ferreira de Andrade - Cachambi, Rio de Janeiro - RJ",69,2 Quartos,1 Banheiro,1 Vaga,,R$ 1.900 /mês,R$ 650,Cachambi,2021-04-04 14:29
2513448190,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-70m2-venda-RS230000-id-2513448190/,Apartamento com 2 Quartos para Venda/Aluguel 70m²,"Rua Miguel Ângelo - Cachambi, Rio de Janeiro - RJ",70,2 Quartos,1 Banheiro,-- Vaga,"Elevador
Área de serviço
Salão de festas",R$ 800 /mês,R$ 590,Cachambi,2021-04-04 14:29
2513449199,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cachambi-zona-norte-rio-de-janeiro-com-garagem-110m2-aluguel-RS1100-id-2513449199/,"Apartamento com 3 Quartos para Aluguel, 110m²","Rua Rocha Pita - Cachambi, Rio de Janeiro - RJ",110,3 Quartos,1 Banheiro,1 Vaga,,R$ 1.100 /mês,R$ 360,Cachambi,2021-04-04 14:29
2515466127,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-com-garagem-60m2-aluguel-RS800-id-2515466127/,"Apartamento com 2 Quartos para Aluguel, 60m²","Rua Miguel Fernandes - Cachambi, Rio de Janeiro - RJ",60,2 Quartos,1 Banheiro,1 Vaga,"Salão de festas
Interfone",R$ 800 /mês,R$ 400,Cachambi,2021-04-04 14:29
2503976284,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cachambi-zona-norte-rio-de-janeiro-com-garagem-80m2-aluguel-RS1650-id-2503976284/,"Apartamento com 3 Quartos para Aluguel, 80m²","Avenida Dom Hélder Câmara, 5061 - Cachambi, Rio de Janeiro - RJ",80,3 Quartos,2 Banheiros,1 Vaga,"Churrasqueira
Elevador
Condomínio fechado
Salão de festas",R$ 1.650 /mês,R$ 680,Cachambi,2021-04-04 14:29
2513447233,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-com-garagem-81m2-venda-RS264000-id-2513447233/,Apartamento com 2 Quartos para Venda/Aluguel 81m²,"Rua Cachambi - Cachambi, Rio de Janeiro - RJ",81,2 Quartos,1 Banheiro,1 Vaga,"Área de serviço
Interfone",R$ 1.400 /mês,R$ 660,Cachambi,2021-04-04 14:29
2502912153,https://www.vivareal.com.br/imovel/apartamento-1-quartos-cachambi-zona-norte-rio-de-janeiro-51m2-aluguel-RS800-id-2502912153/,"Apartamento com Quarto para Aluguel, 51m²","Rua Capitão Jesus - Cachambi, Rio de Janeiro - RJ",51,1 Quarto,1 Banheiro,-- Vaga,"Churrasqueira
Elevador
Playground
Salão de festas
Interfone",R$ 800 /mês,R$ 550,Cachambi,2021-04-04 14:29
2452792004,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-com-garagem-60m2-aluguel-RS850-id-2452792004/,"Apartamento com 2 Quartos para Aluguel, 60m²","Cachambi, Rio de Janeiro - RJ",60,2 Quartos,1 Banheiro,1 Vaga,"Elevador
Área de serviço
Playground
Interfone",R$ 850 /mês,R$ 495,Cachambi,2021-04-04 14:29
2511296826,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-com-garagem-72m2-aluguel-RS1100-id-2511296826/,"Apartamento com 2 Quartos para Aluguel, 72m²","Rua Conselheiro Agostinho - Cachambi, Rio de Janeiro - RJ",72,2 Quartos,1 Banheiro,1 Vaga,"Elevador
Área de serviço
Salão de festas
Interfone",R$ 1.100 /mês,R$ 693,Cachambi,2021-04-04 14:29
